Author:,Kestin and Whitelaw,,,,,,
Title:,A relative determination of the viscosity of several gases by the oscillating disk method,,,,,,
,,,Celsius to K:,273.15,,,
,,,atm to Mpa factor:,0.101325,,P to Pa*s factor:,0.1
Pure Helium,,,,,,,
T [K] ,P [Mpa],eta [µPa*s],,,,,
296.14,7.7067795,19.711,,,,,
296.45,6.41691225,19.723,,,,,
296.34,3.89391975,19.73,,,,,
296.1,1.46617275,19.74,,,,,
296.34,0.1357755,19.745,,,,,
371.91,10.99477575,23.107,,,,,
372.01,8.83655325,23.097,,,,,
372.1,6.7826955,23.089,,,,,
372.19,4.60319475,23.094,,,,,
372.4,2.3487135,23.122,,,,,
372.24,0.1560405,23.123,,,,,
375.01,9.70592175,23.239,,,,,
375.22,7.319718,23.249,,,,,
375.37,4.9142625,23.235,,,,,
375.73,2.42876025,23.26,,,,,
375.78,0.149961,23.265,,,,,
422.88,11.20147875,25.233,,,,,
422.92,8.83655325,25.227,,,,,
422.85,6.65806575,25.23,,,,,
423.46,4.810911,25.242,,,,,
423.35,2.4662505,25.258,,,,,
423.14,0.14286825,25.25,,,,,
473.12,11.8570515,27.33,,,,,
473.45,9.20942925,27.315,,,,,
473.47,6.7543245,27.323,,,,,
473.01,4.567731,27.295,,,,,
472.93,2.20381875,27.306,,,,,
473,0.13881525,27.304,,,,,
521.02,11.4436455,29.343,,,,,
520.9,9.07162725,29.342,,,,,
520.83,6.70670175,29.348,,,,,
520.66,4.5900225,29.335,,,,,
520.66,2.32135575,29.352,,,,,
520.63,0.149961,29.346,,,,,
